image_name,caption
3192311620_99bda27fbd.jpg,The dog is catching a treat .
3193335577_9bdbaf9f70.jpg,Little boy standing on some rocks .
3193511842_82549c21fb.jpg,two cheerleaders in red an black are standing on the shoulders of other cheerleaders in front of a red curtain .
3194134352_bc1b2a25d7.jpg,"""The small boy is using his blue shirt to wipe his face , exposing his belly ."""
3195040792_a03954a19f.jpg,Three dogs running in the snow .
3195147187_a073d59fa8.jpg,The black and tan dog is laying down with the smaller dog jumps over his back .
3195188609_01afbe46e6.jpg,Rugby players running with trees and spectators in the background .
3195701071_81879257f5.jpg,"""A red dog , jumping in midair , on a grassy backyard , shot from behind ."""
3195969533_98f5de0fab.jpg,Three large dogs run around in white snow .
3196100539_102fe877b3.jpg,One wrestler walks away from a wrestler curled up on the floor as a referee looks on .
3196995975_3e38eabf01.jpg,The big dog is carrying an object is its mouth .
3197247245_9c93b60b8a.jpg,Young man on bike jumping over outdoor playground equipment .
3197482764_2f289cb726.jpg,Two young women sit on the edge of the bed all dressed up .
3197791645_601908f26b.jpg,The girls are playing in the pool and splashing each other with water .
3197891333_b1b0fd1702.jpg,Two couples and four kids pose for a family picture .
3197917064_e679a44b8e.jpg,A white dog with a purple necklace on plays in the snow .
3197981073_3156963446.jpg,A young woman plays guitar and sings on a stage .
3198231851_6b1727482b.jpg,Two dogs wearing striped sweaters wrestle on the snowy grass .
3198237818_cb5eb302f0.jpg,A muscular man in a Speedo and a curvy blond in a bikini walk together at the beach .
3198247669_7493af04a7.jpg,Person wading in the lake with a fishing net at sunset .
319847643_df7c2a1d25.jpg,Water is spraying on the child with its face through a cut out hole .
319847657_2c40e14113.jpg,Girl in pink shirt and blue flowered shorts swinging a pillow .
319851847_7212423309.jpg,The man is carving a Santa out of wood .
319869052_08b000e4af.jpg,A person stands next to a rock monument with his hand near his head .
319870744_0e0138d205.jpg,Someone is sitting on a hill overlooking a rocky mountain .
3198962089_e647d1b0cd.jpg,The snowboarder does a board slide over a wooden obstacle .
319938879_daf0857f91.jpg,A theater worker changes the marquee outside a community theater .
3199460792_deef518c01.jpg,Two tan dogs share a blue ball while standing on a beach .
3199645963_a681fe04f8.jpg,A woman is smiling at the bearded man sitting in the lawn chair next to her .
3199895624_4f01798c6f.jpg,Woman looking curiously at a man .
3200120942_59cfbb3437.jpg,snowboarders sit on a chairlift .
320093980_5388cb3733.jpg,Woman laughing as she is being licked by a brown dog .
3201427741_3033f5b625.jpg,A woman wearing a head covering holding an infant
3201594926_cd2009eb13.jpg,Women walk down the street .
3201666946_04fe837aff.jpg,Two adults and a small child pose outside a dwelling .
3202255152_08973fa3d7.jpg,The man wearing a red shirt is performing an aerial stunt on a bicycle .
3202360797_2084743e90.jpg,The dog is walking in the snow .
3203453897_6317aac6ff.jpg,There is a man with a young child in a red outfit looking at advertisements .
3203707977_cc9448fecb.jpg,A man and woman pose for a picture together .
3203742047_6a55065411.jpg,The girl in the pink hat is dragging a sled through the snow .
3203872773_6c30f64be3.jpg,A man wearing suspenders performs a split in midair .
3203878596_cbb307ce3b.jpg,Two dogs playing or fighting in the snow .
3203908917_53e53c03d1.jpg,The man is wearing a red shirt and red flannel handkerchief while watching a flag burn .
3204081508_0e7f408097.jpg,Several people play and relax on the beach .
3204354161_caf89ec784.jpg,The man is hanging off the back of the motocross bike as it is jumping through the air .
3204525212_d548c7fca7.jpg,The dogs are begging at the kitchen counter .
3204686006_88f04547b9.jpg,"""Four people in various stage of sledding on a snowy hill , while a dog playfully chases one of them ."""
3204712107_5a06a81002.jpg,Newlyweds stand outside in the train .
3204922011_185e48949a.jpg,Surfer riding down a curling wave .
3205214191_29b42b9b09.jpg,Skier on a snowy hill has his boots check by a red-vested man
3205336477_037d4b6bd9.jpg,Two young men competing in a wrestling tournament .
3205754736_32c29b5208.jpg,Men standing with signs on the sidewalk .
3205839744_24504ba179.jpg,"""A large brown dog is lying in the sun on a big , green dog bed ."""
3206058778_7053ee6b52.jpg,Two girls stand outdoors and talk to one another .
3206919175_e3a11b6874.jpg,The legs and lower bodies of people sitting and smoking .
3206999917_e682672cbc.jpg,The dog walking through the snow is licking his nose .
3207264553_8cd4dcde53.jpg,Rafters in a blue raft battle the river-rapids
3207343907_995f7ac1d2.jpg,A lot of people iceskate on a cold day .
3207358897_bfa61fa3c6.jpg,Two people work with long ribbons in a Chinese courtyard .
3207654194_43d6bebd68.jpg,"""Small , hairy dog running in the sand ."""
3207676216_48478bce97.jpg,four husky dogs are pulling a sled in a race through the snow guided by a man wearing number eleven .
3207775692_bb897d9afd.jpg,The black dog playfully bites the yellow dog near the furniture .
3208032657_27b9d6c4f3.jpg,Man holding equipment near steps poolside with a white building in background .
3208074567_ac44aeb3f3.jpg,The little boy in red is getting drenched with water .
3208188198_2b271d2a2e.jpg,"""A woman in a long sweater and jeans , is running away , down a path ."""
3208553539_2bf6c6d162.jpg,Musicians play near a concrete wall .
3208571574_6dc1a461c5.jpg,Five men in tuxedos walk down a set of steps
3208987435_780ae35ef0.jpg,The woman is holding a child and posing for a picture .
3208999896_dab42dc40b.jpg,The wedding party is posing for a picture in front of the church alter .
3209350613_eb86579ee8.jpg,Skateboard rider jumping high in the air on skateboard .
3209523192_05a4cef844.jpg,Person skiing on white snow near a red flag .
3209564153_077ed4d246.jpg,A skier going goes down the mountain .
3209620285_edfc479392.jpg,Two people stand out on the beach and hold long sticks that have flames on each end .
3209966887_5b744bd050.jpg,A person using a brush to paint chinese characters on a vertical banner .
3210359094_ee51285301.jpg,A young girl is sitting in the snow with a pink fur hood on her head .
3210419174_d083a16f77.jpg,"""Two women of African descent , a dark skinned man and western man in a white shirt posing for a photograph ."""
3210457502_c6030ce567.jpg,"""White , long-necked bird with yellow legs flies over water ."""
3210705660_2b14b7fb36.jpg,Two people are jumping rope outside .
3211029717_2affe6bbd5.jpg,Some young men and women shoot fireworks out of their hands .
3211199368_ca78387f72.jpg,a dog wears jeans .
3211210739_3dea005fde.jpg,The gymnast does a flip over the bar .
3211289105_e0360a9c7f.jpg,Three bridesmaids in red and an older woman in beige are adjusting the bride 's white dress .
3211316116_a2462e327d.jpg,The man is riding a large wave on a surfboard .
3211437611_bd4af3730b.jpg,The brides side of a wedding party .
3211453055_05cbfe37cd.jpg,"""Two skiers , one in pink and one in black , ride on a ski lift ."""
3211556865_d1d9becf69.jpg,The man is standing on the rocks above the river with his arms in the air .
3211577298_14296db6fd.jpg,A surfer is falling of his surfboard in the middle of a crashing wave .
3211581957_df2f7e2236.jpg,Horse and rider leap over a barrier
3212085754_35fdc9ccaa.jpg,Woman in red kneels to help sitting bride put on her shoe .
321229104_3cbaf0f51c.jpg,The person is standing on white ice .
3212456649_40a3052682.jpg,A German shepherd is running through the snow .
3212465975_b657f40eed.jpg,Skateboarder in black with yellow skateboard in midair .
3212625256_685bc4de99.jpg,The couple have a romantic moment on their walk .
3213395965_2a823c6865.jpg,The woman is walking through the snow and trying to light a cigarette .
3213622536_31da7f6682.jpg,People with american flags gathered on the street .
3213992947_3f3f967a9f.jpg,The woman in a red jacket is smiling at the camera .
3214100656_80cda1b86b.jpg,There is a family sitting outside in the shade .
3214151585_f2d0b00b41.jpg,The surfer is coming in from riding a big wave .
3214237686_6566b8b52f.jpg,a snowboarder jumps off the snow jump .
3214381315_b54f5c9be4.jpg,The men are passing a child to each other over the side of the boat .
3214573346_d3a57f0328.jpg,White dog high jumping over some pillows .
3214579977_fa9fb006a6.jpg,The black dog jumps out of the snow to catch an object .
3214885227_2be09e7cfb.jpg,A single person rowing a small boat on a lake .
3215081286_d55541aa6b.jpg,There are some people in a restaurant and two men walking by them
3215108916_0473007b47.jpg,People near railroad tracks in the woods .
3215117062_6e07a86352.jpg,Two people watch TV from over a white ledge .
3215238223_29de2b35cb.jpg,A person skateboarding near a windmill .
3215315009_47577bf8f7.jpg,The rider is jumping his BMX bike .
3215695965_69fbeba3d5.jpg,A young boy trapped in a shopping cart .
3215847501_c723905ba4.jpg,Several people are standing on a ledge overlooking snowy mountains .
3215870337_c92a1a1b2f.jpg,Lots of people gathering in a line .
3215896272_e9b4b547a9.jpg,A small dog wearing a sweater walking in the snow .
3216085740_699c2ce1ae.jpg,The bundled-up crowd is waving many American flags .
3216762979_813c45a8ec.jpg,A toddler walks along a dirt road .
3216829599_366a43f05e.jpg,Surfer is in the middle of a huge wave .
3216901052_269ace7b3c.jpg,a young child wearing a red hat and scarf playing in the street in a little snow .
3216926094_bc975e84b9.jpg,A young German Shepherd runs with a toy in his mouth .
3217056901_fe2c70377d.jpg,"""Three young girls posing for a picture in an outdoor amphitheater , surrounded by adults watching a conference ."""
3217187564_0ffd89dec1.jpg,Three race dogs run to finish a race .
3217240672_b99a682026.jpg,Three men are driving a tractor that is carrying a huge brown object .
3217266166_4e0091860b.jpg,Two young children and an older man play with sparklers .
3217291172_10ef70af88.jpg,Two men with glasses stand outside a stone building in the cold .
3217620013_8b17873273.jpg,two basketball teams playing a game on the court .
3217893350_57be430d06.jpg,Two people are standing on a beach with an oriental statue behind them in the water .
3217909454_7baa0edbb2.jpg,a woman is sitting by a fence holding a baby in her arms .
3217910740_d1d61c08ab.jpg,Two boys are getting help on a computer from a teacher .
3218480482_66af7587c8.jpg,The guard drives towards the basket during a college basketball game .
3218481970_1fa627b3da.jpg,The basketball player is dropping the basketball into the net .
3218861747_5c5c547b66.jpg,A skateboarder is riding on a red ramp by the ocean .
3218889785_86cb64014f.jpg,The skateboarder wearing jeans and a white shirt performs a trick .
3219065971_702c4e8c34.jpg,"""Three UNO cards in reds and yellows in the foreground , with a young boy holding additional cards in the background ."""
3219122000_bd6b4ae5ff.jpg,This dog is running along the path .
3219210794_4324df188b.jpg,A young man in black takes a jump off a wooden bike ramp .
3220009216_10f088185e.jpg,Two children hanging on a large branch .
3220126881_b0a4f7cccb.jpg,Two men and a woman with their arms around each other .
3220140234_e072856e6c.jpg,Two sumo wrestlers competing in a match .
3220151692_d398ef9779.jpg,Two sumo wrestlers wrestling in a sand ring .
3220161734_77f42734b9.jpg,A young child with a red belt does a demonstration .
3220200084_3ea129336e.jpg,A woman carries a sleeping baby on her back .
322050103_145f7233c6.jpg,Man walking in the street under green lights
3220650628_4ed964e5b4.jpg,People watch as something lights up the sky .
322103537_184367bf88.jpg,"""A young girl in a pink bikini jumps into the air on a sandy beach by the ocean , as two other children play in the sand ."""
3221036999_3f7b152d8a.jpg,This man is doing a stunt on a skateboard outdoors .
3221128704_d1205db79b.jpg,Two men wearing different colored uniforms playing soccer .
3221815947_76c95b50b7.jpg,A horse running through a dirt pen .
3222041930_f642f49d28.jpg,A man standing by a building corner and reading a newspaper .
3222055946_45f7293bb2.jpg,Woman in white dribbling basketball .
3222250187_ef610f267e.jpg,Young men are playing soccer on a beach .
3222496967_45d468ee66.jpg,The blonde woman holding a newspaper is smiling at the man in the white shirt .
3222702477_34d2d24f1f.jpg,Yellow team and Blue team racing to the soccer ball .
3222749441_3bdfe088e3.jpg,Three people wearing blindfolds with a Greenpeace sign hanging in the background .
3222842866_cb85243ce4.jpg,Dalmation running along the beach .
3223055565_68973f5d20.jpg,Two dogs play with a human and a disc in the snow .
3223224391_be50bf4f43.jpg,Fluffy grey dog running in a field
3223302125_f8154417f4.jpg,A ski jumper is in the air .
3223606402_bb2aa6db95.jpg,The skateboarder is in the air while holding his board .
3223709894_97824ba76f.jpg,A small dog runs through the grass .
3223809913_ae15d14d9a.jpg,The skateboarder is jumping his board in the air while another skateboarder watches .
3223973114_6c15538ce9.jpg,Dog running in yard .
3224227640_31865b3651.jpg,Two dogs paying attention to each other .
3224560800_8fefd52510.jpg,an african man is performing a trick with a stick that is burning with fire at both ends .
3224578187_749882c17f.jpg,Brown and white dog splashing in a pool .
3224904543_679fe05c41.jpg,A woman and a man ride bikes across a city street .
3225025519_c089c14559.jpg,One older man interviews another in a racing suit .
3225037367_a71fa86319.jpg,There are a lot of people crowded around a blue sign .
3225058391_a12d38d911.jpg,A man lifts his bike over his head and walks through a tight crowd .
3225226381_9fe306fb9e.jpg,"""Two dogs running , one brown and one grey"""
3225296260_2ee72b4917.jpg,Two racers driving an orange car
3225310099_d8e419ba56.jpg,The boat with passengers gets lifted out of the water by a large cable .
3225478803_f7a9a41a1d.jpg,Child playing in waves with sun on the horizon .
3225880532_c8d5d1d798.jpg,Two men talk outdoors .
3225998968_ef786d86e0.jpg,This person is skiing .
3226254560_2f8ac147ea.jpg,The brown and white dog is playing in the snow .
3226541300_6c81711e8e.jpg,two people in red traditional Chinese garb are performing with sticks
3226796100_08c49cfa5c.jpg,The bundled up child is playing with toys outdoors .
3227111573_c82f7d68b1.jpg,Three people standing on a mountain about halfway to the top .
3227140905_1d7e30e4c4.jpg,"""Man and woman at glass table , man flinging playing cards as woman reacts ."""
3227148358_f152303584.jpg,A white bird with yellow feet is flying over water .
3227423095_5049951eab.jpg,A person is on a bicycle making a jump high in the air .
3227499174_07feb26337.jpg,Two people are getting married in a church .
3227594168_3351722aae.jpg,"""Two women on a grassy hill lit by the sun ; one looks at a dachshund , the other looks to the side ."""
322791392_aa3b142f43.jpg,"""The small dog , wearing a harness , is running with a ball in its mouth ."""
3228069008_edb2961fc4.jpg,Brown puppy biting pole
3228517564_74b00a923b.jpg,A young child rides a motorbike through the mud .
3228793611_8f260ea500.jpg,The brown dog is digging in the dirt .
3228960484_9aab98b91a.jpg,two young children with yellow backpacks walking down a sidewalk
3229282764_a4a515f4e2.jpg,Man and child playing on the beach .
3229442620_fd47d01b59.jpg,A white and beige colored bird is flying over a sandy beach .
3229519418_040f05ced1.jpg,"""This group of people are posed , progressively higher , one behind the other ."""
3229730008_63f8ca2de2.jpg,"""Young man grinding , three other boys observing"""
3229821595_77ace81c6b.jpg,A line of people are standing on the edge of a snow covered path overlooking the clouds in the mountains .
3229898555_16877f5180.jpg,The white and black cat pawed at the piece of fabric .
3229913073_e7857a5966.jpg,The young boy is laying on his belly in the grass .
3230101918_7d81cb0fc8.jpg,Hockey player in red uniform drinking from a green water bottle .
3230132205_dccfafa5ee.jpg,A person in a black ninja costume playing a guitar .
3231237864_8cb1c6d863.jpg,Man running and almost falling .
3231575742_31732664cf.jpg,The skier is on the snow .
3231596071_f0c522a639.jpg,"""A man with a beard sleeps in a chair , computer banks behind him ."""
3231751379_10ebf7150c.jpg,The hockey player knelt on the ice .
3231880001_193a579b97.jpg,Two people standing in front of vine covered wall with red flower overhead
3232030272_b2480a5fe7.jpg,A woman with a white jacket and black pants is walking down the sidewalk in front of a banner advertising hamburgers .
3232252882_05db7c2216.jpg,The man is in the field with four dogs who are running .
3232470286_903a61ea16.jpg,Goal attempt during a soccer game being played on green grass .
3234115903_f4dfc8fc75.jpg,"""Women playing a game similar to hockey , but with no ice ."""
3234375022_1464ea7f8a.jpg,Snowboarder going over a fence in snow .
3234401637_84e0d14414.jpg,Two people are riding bikes on a vacant street near the ocean .
3234719720_5bb2fc5ffa.jpg,A smiling man leaning to his right stands behind a smiling woman leaning to her left .
3234890865_bb3c316968.jpg,Inline skater taking a jump .
3235076435_1eaa40bd0a.jpg,The surfer wearing the blue suit on the colorful surfboard is catching a wave .
3235542079_2fcf4951a1.jpg,A snowboarder wearing a black and white striped jacket is kicking up some snow .
3235746553_a40416c00e.jpg,A dog leaps by the ocean .
3236447445_eecafdf4f0.jpg,A man holds up a baby in a swimming pool .
323657582_b6b6d8f7bd.jpg,There is a black and white dog with a large branch running in the field .
3236677456_75821e3583.jpg,The brown dog jumps for a pink Frisbee .
3237760601_5334f3f3b5.jpg,The man is skiing down a snowy hill .
3238654429_d899e34287.jpg,Snowboarder in midair performing a stunt on mountaintop .
3238951136_2a99f1a1a8.jpg,Man posing by a natural pool .
3239021459_a6b71bb400.jpg,The young man is flying through the air on his green snowboard .
3239480519_22540b5016.jpg,Black and white dog with a stick running in the snow .
3239866450_3f8cfb0c83.jpg,Someone sitting in the tree in the dark .
3240014971_ee2ea8406f.jpg,A policeperson is near a police motorcycle .
3240048764_acce8af2a5.jpg,Two people sitting in the shadows near the water .
3240090389_97a8c5d386.jpg,"""While doing tricks , the skateboarder is at the top of the half pipe ."""
3240094420_a9eea11d39.jpg,Four young Asian women are posing in front of a window
3240351042_5d29c94b0e.jpg,The cyclist is airborne on his bike as it makes a jump between two mounds of earth .
3240558825_cd859d6230.jpg,People wait to board boats .
3241487502_f4f0cc4a8a.jpg,Two white dogs running on ground covered with colorful fallen leaves .
3241726740_6d256d61ec.jpg,Two women smoking on the steps of a white building .
3241892328_4ebf8b21ce.jpg,Cougar pouncing off rock .
3241965735_8742782a70.jpg,A skier makes a jump with his skis crossed .
3242007318_01e82171aa.jpg,Two young ladies pose outside of a brick building and smile for the camera .
324208502_674488bcea.jpg,Two people sitting on a red bench in front of books .
3242088278_43eea5d17e.jpg,The bird walks in the water near rocks .
3242263536_a436f19257.jpg,There is a guy wearing a grey and white striped shirt and black pants skateboarding on the black surface .
3242354561_54e5a34925.jpg,A tan dog catches an orange ball in the snowy yard .
3242718240_3358f2d6e6.jpg,The six children are laughing .
3242808166_8638150274.jpg,The rider is biking in the snow and wearing a red jacket .
3242919570_39a05aa2ee.jpg,A white dog with tan ears is running through the snow
3243020805_2bafc36c45.jpg,The little boy swings a large white stick .
3243094580_ccd01679f5.jpg,The person is bicycling on the street at nighttime .
3243233886_235a80e8c7.jpg,The kid at the playground has a red sweater on .
324355356_859988a710.jpg,Two tan dogs run along a field at the edge of a woods .
3243588540_b418ac7eda.jpg,Two girls at a table with papers between them .
3243591844_791cfa62eb.jpg,Two young girls sumo wrestle while others watch .
3244171699_ace4b5d999.jpg,Two women and a man are sitting at a round table .
3244470342_c08f6bb17e.jpg,The snowboarder is doing a jump .
3244586044_205d5ae2ba.jpg,The muzzled dog with the number eight races on the dirt track .
3244734844_c318c29c23.jpg,Someone in a blue coat and white sneakers is airborne .
3244747165_17028936e0.jpg,two women and two men are posing for a self held camera photograph .
3244910944_612b8ce98f.jpg,Rider making high jump on motorcycle .
3245070961_8977fdd548.jpg,A young boy in dark clothing with a smile sprints .
3245250964_9d3e37111e.jpg,"""Two men , one with a ball and a blue uniform , and the other in a white uniform are playing basketball ."""
3245266444_2e798096e6.jpg,Two kids underneath a sheet playing with a white dog .
3245460937_2710a82709.jpg,Where is the rest of his racket ?
3245504245_27931f5ec1.jpg,the woman wearing glasses is painting the face of the blonde girl .
3245912109_fdeef6b456.jpg,Tourists are gathering in front of a historic building in winter .
3245939062_8ffe1d2be5.jpg,Two people show off their matching skull tattoos while two other people look on .
3246190363_68d903bfcb.jpg,Black dog running through water next to beach .
3246773992_89bf86937b.jpg,"""Outdoors , girl in orange dress dancing as other dancers huddle in background ."""
3246804978_ea2c9e56f2.jpg,Nine black and brown pugs in harnesses playing on a grassy lawn .
3246991821_750a3097e2.jpg,The girl in the pink dress is blowing bubbles on a walkway in front of a black ship .
3247052319_da8aba1983.jpg,The man rides his quad through a rural area followed by his dog .
3247168324_c45eaf734d.jpg,"""Two women , one in a rainbow wig , wave out of a long car ."""
3247341210_5d1e50df23.jpg,People are climbing on a rope bridge that is crossing a stream .
3247423890_163f00a2cb.jpg,The man juggles six balls easily .
3247500085_c4f641aa84.jpg,The man is sitting on a stool playing the trombone .
3247598959_5b2348444c.jpg,"""White , brown , and black dogs running across a grassy lawn ."""
3247693965_845b3b4349.jpg,a tan dog wearing a multicolored color running on the beach
3248220732_0f173fc197.jpg,The skier is leaning forward in the snow .
3248352729_ab264b2222.jpg,Snowboarder on a pink board flying through the air .
3248408149_41a8dd90d3.jpg,Two dogs playing in the sand next to a fence .
3248752274_96740ed073.jpg,Large black dog is pulling things around on a red sled .
3249014584_21dd9ddd9d.jpg,Man with an ice sculpture
3249062399_0dafe5e4f5.jpg,Three women walk in a line on the sidewalk .
3249125548_700d874380.jpg,Two cyclists lead the pack in a race while wearing long-spandex pants .
3249278583_95cd8206da.jpg,Two people on a sled pulled by a team of dogs .
3249597269_935e0a375a.jpg,A squirrel jumps in the snow .
3249738122_decde6c117.jpg,Three dogs pull a sled during a race in the snow .
3249865395_dceaa59f54.jpg,three people stand on the sidewalk .
3249891130_b241591e89.jpg,Four dark-haired girls walk the hall toward a bank of lockers .
3249891874_6a090ef097.jpg,"""Three girls wearing shorts , walking ."""
325005410_e1ff5041b5.jpg,People waving flags watch a game .
3250076419_eb3de15063.jpg,"""Three dogs who are brown , white , and black ( respectively ) play with one another in a dirt field ."""
3250589803_3f440ba781.jpg,The guys are shooting hoops .
3250593457_9049a73b61.jpg,The woman is holding a baby girl wearing a striped dress .
3250695024_93e8ab7305.jpg,"""Three people looking concerned facing us , a girl in a backback facing away ."""
3251088971_f4471048e3.jpg,An old woman is sitting in a cafe with a glass of water .
3251234434_d01e25a50a.jpg,The woman is holding the harness that the brown and white dog is wearing .
3251460982_4578a568bb.jpg,The large dog is running through snow .
3251646144_d9f4ccca3f.jpg,Two children play on large barrel hoops on a playground .
3251648670_9339943ba2.jpg,Two boys walking to make a cylinder roll at a small carnival .
3251906388_c09d44340e.jpg,two white standard poodles play with a toy in the snow
3251976937_20625dc2b8.jpg,"""The brown dog running in the snow is carrying a large stick , also covered with snow ."""
3252457866_b86614064c.jpg,Two dogs wearing muzzles are running .
3252588185_3210fe94be.jpg,The smiling woman stands in grass near a creek .
3252985078_c4ee2aca4e.jpg,There is a large crowd of runners .
3253060519_55d98c208f.jpg,"""The corner of a building , from the street ."""
3254640083_eb34b8edfe.jpg,a rock climber climbs a rock wall .
3254645823_a7c072481c.jpg,Two snowboarders in yellow and green are jumping in the air .
3254662117_b2e7dede6e.jpg,"""Two young men with shaggy hair are waiting outside , wearing warm clothes and backpacks ."""
3254817653_632e840423.jpg,A group shot of four guys and one girl in front of a brick building .
3255017708_2b02bfcdcf.jpg,Person standing on step wearing American flag shorts and holding a box .
3255482333_5bcee79f7e.jpg,A skier wearing white sunglasses is skiing down a snowy mountain very fast .
3255620561_7644747791.jpg,The skier wearing orange pants is jumping over the wooden roof .
3255732353_fbc487aefc.jpg,Two young kids wearing winter coats play in the snow .
3255737244_1f8948fc07.jpg,Two young children playing on the street .
325576658_59f68bdbd6.jpg,The man sitting on the blue bench has a blanket covering his head .
3256043809_47258e0b3e.jpg,A slender dog checks out a snowy patch of land .
3256272547_5ae6c66293.jpg,A man walks past burning piles in front of a crowd with cameras
3256274183_4eab3b2322.jpg,"""Two men in combat fatigues , one grabs the other 's foot on grass near parking lot ."""
3256275785_9c3af57576.jpg,A man with a black shirt jumps from a wooden plank on a cloudy day .
3256456935_664a7a5bba.jpg,The girl with the red belt is kicking a pad that the person in black is holding .
3256603992_67312b5a36.jpg,Man standing in the midst of plants is giving two thumbs up .
3257103624_e76f25ff9e.jpg,two men walk through the water .
3257107194_f235c8f7ab.jpg,Two men trying to hoist themselves up from the water on to a walkway made of tires .
3257182199_5fda78d870.jpg,Surfers line up in the water awaiting the next wave .
3257207516_9d2bc0ea04.jpg,A woman with a blue headdress and a boy with a headband make a peace sign with their fingers
3257277774_aba333a94c.jpg,Large black and white dog jumping in the snow .
3258391809_38fc6211f7.jpg,Two young adults are setting up the video camera for some action .
3258394043_a0b6a94dce.jpg,Two little kids are on a production set with seven adults .
3258395783_2de3a4ba27.jpg,Three people stand outside one has a camera on a tripod .
3258396041_69717247f7.jpg,A man in a black jacket is holding a microphone toward a young girl with long brown hair .
3258397351_1a70f1993d.jpg,The man is interviewing a teenage boy in front of an audience .
3258472448_75cfab5e6f.jpg,"""Three people , one of whom is on fire ."""
3258874419_23fec1bdc1.jpg,Racedog has the number 8 .
3259002340_707ce96858.jpg,The black dog is wearing a purple collar with a black leash as he is running .
3259110412_9908c45144.jpg,There is a pile of white snow .
3259119085_21613b69df.jpg,"""One boy jumps over several other boys laying in the snow with his sled , while one boy sits on one end ."""
3259160693_067ec7ebc3.jpg,The guy in the black jacket is standing on his hand on a checkered rectangle .
3259222690_69737f2a6e.jpg,Two people with photograhi equipment standing beside a tree with computer equipment in the background on table .
3259222980_04fb62df97.jpg,two men with a lot of electrical equpiment on a table in front of them .
3259225196_750c4ce0f9.jpg,Two women set up a small flatscreen computer .
3259228898_cefd04580b.jpg,Crowd behind man working projector
3259229498_2b5708c0c6.jpg,People are watching an outside presentation .
3259231890_16fe167b31.jpg,a woman stands behind a video camera .
3259579174_30a8a27058.jpg,Young boy in a winter hat sliding down a snowy hill .
3259666643_ae49524c81.jpg,The man in white is playing basketball against the man in blue .
3259694057_fae7484b0a.jpg,Dog with lease poses for the camera with its tongue hanging out .
3259757648_71edb4347b.jpg,a tan dog jumping over a goal net on a large grassy field
3259883609_6a1b46919e.jpg,A dog on a deck confronting a swan .
3259991972_fce3ab18b2.jpg,Young man break dancing in the street .
3259992164_94600858b3.jpg,two men dancing on a checker board in front of a crowd
3259992638_0612a40288.jpg,Two green shirted males perform on the square as people watch .
3259992722_4c5e895734.jpg,Man in colorful jersey and cap performs for crowd in urban area .
3260088697_af9b6d2393.jpg,People stand in the surf .
3260191163_6c1551eee8.jpg,Two large brown dogs run along a field playfully .
3260214530_7179346407.jpg,A young girl being held by an older woman wearing bluejeans sitting on the lap of a bear statue near the entrance to a wooden building .
326028454_fb396167e6.jpg,The man in the leather jacket sleeps on the subway .
3260768565_2b725be090.jpg,People are gathering under colored lights in a large tent .
3260975858_75d0612a69.jpg,Dogs lead a sled with a man in an orange parka through the snow .
3261493263_381a4c5cc7.jpg,The musher is pressing the dogs to the finish line .
3261666285_86fceb762d.jpg,White player attempts to get ball from black player on basketball court .
3262075846_5695021d84.jpg,Men play rugby .
3262301835_9f1a49b80a.jpg,Two elderly men and one elderly woman standing on a sidewalk staring to their left .
3262386960_14f5d857db.jpg,Two fencers in white suits and black masks compete in a gymnasium setting .
3262475923_f1f77fcd9f.jpg,two player run for the Frisbee .
3262647146_a53770a21d.jpg,two little boys play with a puddle .
3262760716_1e9734f5ba.jpg,Baby with his dads glasses in his mouth .
3262793378_773b21ec19.jpg,Person in orange shirt balancing bicycle on wire
3262849619_0bc4f88ef9.jpg,A long-haired brown and white dog carries a snowball in his mouth .
3263141261_db3a4798b5.jpg,A young boy is playing in the park with his mother .
3263215700_e27f81f8b9.jpg,White dog in the water .
326334188_8850b7bfd4.jpg,A worker wearing a hardhat is working inside a cave .
3263395801_5e4cee2b9e.jpg,A person rides a motorbike on a dirt path surrounded by trees .
3263497678_8bb688ca01.jpg,Two runners get ready to race on a track .
3263741906_6e4508d1c8.jpg,Blonde dog running down road
3263946591_a1558b77d3.jpg,A person wearing a red and black uniform jumps on a motorbike .
3264337159_e1680a35ba.jpg,A white dog with an orange spot jumping through dried grass .
3264350290_f50494e835.jpg,A skateboarder attempts a trick on the side of a low wall .
3264397357_72f084cac1.jpg,A woman wearing a red scarf smiles in front of a mountain background .
3264464625_c711cc40c6.jpg,Three people are in a pool dodging a giant splash .
326456451_effadbbe49.jpg,There is a black and tan dog bounding through the air .
3264650118_be7df266e7.jpg,People hike in the snow surrounded by trees .
3264678536_46601d25f0.jpg,A small dog jumps up to play with a larger dog .
3264937930_9623496b64.jpg,People gathered around a hot air balloon in the process of inflating .
3265162450_5b4e3c5f1b.jpg,Two mostly white dogs are in the snow with a black and red dog .
3265209567_b3b9c8e0fe.jpg,The brown and white dog ran through the green grass .
3265527323_6431f00692.jpg,The white dog is ignoring the black and white chicken .
3265578645_4044a7049a.jpg,The person looks cautiously into traffic to be sure no car is coming .
326585030_e1dcca2562.jpg,A person on a boat in a canal .
3265864834_e0229020dd.jpg,A dark brown dog rapidly shaking off .
3265964840_5374ed9c53.jpg,A snowboarder landing on a pile of wood .
3266261886_36e1323d2f.jpg,Two sumo wrestlers wrestling .
3266306177_7994dc2865.jpg,"""Two dogs are standing in snow , the smaller one barking at the larger one ."""
